source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,random_index,ruwe,teff_gspphot,logg_gspphot,lum_flame,mass_flame,radius_flame
6366571314402539008,304.0513327574505,-75.51775999531469,66.23240646944261,3101.2583,13.867133,1477659366,1.1439649,2925.7554,5.13,0.0018860173,,0.1689062
6395705074002990592,331.9731256687584,-70.28565539773999,33.13753929409018,1914.8765,6.5454035,748621662,1.0313824,6085.5635,4.3025,1.6615379,1.1091399,1.159567
6397656947659978112,332.27163106605576,-68.3258458610804,25.476355192114976,2279.8748,9.92045,865044807,0.94511205,4397.6885,4.6182,0.16155069,0.68847865,0.69237286
6470278694244647168,312.2938896189115,-54.77897346758967,25.495204037053465,1956.9552,8.952848,213716919,0.90729684,4766.3633,4.5073,0.3407682,,0.85608506
6489771832811810432,348.5320836373795,-62.70188868698129,34.250041316092705,1536.7676,5.922179,1262599497,1.0840029,5374.7275,4.0573,2.7649074,1.0704833,1.9178637
6508776375901968640,334.5683625481559,-53.62987304773594,71.09384614454987,1282.4698,5.2305317,441450066,0.9893079,5780.66,4.3,1.1821582,0.9820968,1.0838945
6537957723740569728,354.99932396469103,-38.04040637284452,27.118463537587523,1269.0156,13.48602,978690126,1.2722033,3282.344,4.941,0.010346354,,0.31450704
6546838307358116096,344.120395831399,-39.08088087081996,26.181728001169823,838.5307,14.853263,197347351,1.0236326,3073.2065,5.0418,0.0040417863,,0.22443306
6546948430320230016,344.0661206190841,-38.1840309876458,25.805740851872766,622.41345,15.848954,512723596,0.8798481,2968.3516,5.1425,0.0018023966,,0.16048521
6548377314399810048,349.54193166127016,-40.82490687387653,29.15135361542001,439.79318,5.4239964,215133955,1.1823683,6440.36,3.9995,5.9027195,1.4333259,1.9514047
6557426054579147776,331.0108892454235,-52.9536514610664,27.1790037999104,1923.9943,13.339727,1278641350,1.1413763,3136.9246,4.4166,0.013028697,,0.3370362
6580319398498456832,317.7592634183932,-41.978558328782135,31.343026292632157,1471.4843,12.938962,1631278682,1.1312214,3169.5496,4.331,0.012129545,,0.36543503
6581920184349861120,318.26385379480524,-39.42542359574432,29.282348778426783,354.2305,5.1315618,1184115067,0.8679835,6344.832,3.8816,7.8277917,1.525075,2.3156521
6597043794989308928,338.3796545739906,-35.445158204368674,29.803461017224425,1423.1403,7.6357465,375911191,0.9689479,5492.2993,4.425,0.7525287,0.8879348,0.9580786
6620217750595836288,332.1859264314236,-25.085397278494835,40.24149872839928,1571.1089,12.2120075,42416439,1.3665491,3208.9744,4.2265,0.013436221,,0.37527123
6650273867313671296,283.48917320775723,-54.90702696377351,28.47007202338786,1619.4194,8.175247,640049107,1.0149902,5110.756,4.48,0.5146837,,0.9150644
6652296109716742016,272.89446987067447,-55.179267083343966,28.07460121142033,1005.9011,14.743385,1232406367,1.1434579,3083.231,5.0544,0.0037832595,,0.215557
6667791114765896064,305.4185112202273,-50.000530515403376,32.03195624725243,1285.4099,6.1292477,460024282,0.9406543,5869.5815,4.1342,2.6051354,1.0825549,1.5608047
6673307841343417856,301.04150871296,-45.65274318132658,27.253702257565163,1438.1251,11.399632,823339700,0.9570126,3820.718,4.7348,0.04878369,0.54910654,0.5040561
6683082985045702144,308.4450713684248,-37.562840625876674,30.621755758377446,744.8508,14.525802,1401358890,1.1216133,2832.9602,4.7566,0.0065031736,,0.3344547
6684967822855042176,295.425756139037,-44.30384710358424,28.31632667615807,958.78784,14.843733,1701872068,1.180062,3074.3152,5.0711,0.0033973681,,0.20560238
6707466648270384896,272.43211501064184,-47.34294559280817,36.007435452613144,1925.6671,13.883843,261398148,1.0428344,3125.4402,5.0301,0.0048397123,,0.23726542
6709964635600548992,280.2859984119815,-43.79280811441058,79.93312282593712,1948.8003,14.137705,1559675067,1.3103232,2808.6016,5.1791,0.0012103851,,0.14690885
6714132403142403968,287.64044774005646,-41.55078281597958,31.69105939211154,1335.6356,14.211715,1749007559,1.3309611,3102.085,5.0244,0.004762048,,0.23800437
6770968152052164608,288.84399623890806,-23.20203794632609,41.34675453326874,1090.9343,12.073913,531872593,1.3430737,3146.2395,4.3284,0.01645505,,0.38804057
6876824767881427328,305.968969850138,-13.05642656683783,44.64517424137934,1012.39307,14.84388,419173432,1.2204733,2954.9429,5.1504,0.0014564565,,0.14536901
6887237692751087104,310.8828101876357,-14.983002118813614,31.12634944231421,1517.2244,13.988547,896062850,1.1513954,3100.2156,4.7906,0.005672864,,0.26110554
6896056458904608128,319.41479663705707,-8.913784564226102,33.513683548040724,1630.551,12.214591,273921952,1.1565114,3141.9968,4.1462,0.021892773,,0.49981123
6899801640323201024,308.54904460280375,-13.720779541049088,29.751941821305078,1109.4335,5.9944525,1147845918,0.89390194,6050.885,4.1051,3.339666,1.2486993,1.6629119
4776946399949478016,72.17693571069016,-54.42002586529184,31.845701376981157,1922.7932,14.295045,1310323899,1.1171007,3149.3743,5.0674,0.0039516888,,0.21116957
4777610951649258368,68.13191341591236,-53.71505203830701,26.12019352384758,1275.8309,14.82165,1318734902,1.0922629,3108.882,5.0589,0.003885313,,0.21487258
4793567820306100864,86.37799864211584,-50.5038161481568,27.37558282995467,811.18896,15.941359,353751373,0.97380996,2917.2278,5.1508,0.0016276495,,0.15804069
4856592239127350400,56.0394043824196,-38.28048423084592,61.844397847782254,4019.8997,6.7511044,670387014,1.011423,5048.038,4.4868,0.4165323,0.8051782,0.8437816
4864103312294470272,67.77379350713747,-40.483160371747445,33.3612351838517,2867.7095,13.304741,1542732054,1.141546,3126.2896,4.4321,0.007956645,,0.3045259
4905913753768390272,0.9970842386628306,-60.36698085063296,28.49055973997624,1014.698,14.892837,1748431968,1.2046098,3030.2434,5.0505,0.0035077946,,0.21487682
4911306239828325632,24.95131741550617,-56.19325138476668,122.108812649359,3342.7622,5.5083017,209269859,1.2739952,5044.24,4.5958,0.3325382,0.848425,0.7550487
4911623036615480576,25.41990921916757,-55.40306708028413,29.85649306739791,1129.6638,15.319542,1325595923,1.0992283,3011.6985,5.1397,0.0020578287,,0.16660002
4915139584039259392,18.64326696371954,-53.94073190508512,60.098407060503966,4276.0747,10.206263,1295594053,1.106726,3519.428,4.6492,0.033476826,,0.49208626
5018380839669573248,27.103234606943317,-32.541927401919935,27.78705749634644,1080.4769,15.009437,1413445270,1.1611401,3068.6748,5.0905,0.0030015977,,0.19385694
5044830175990760960,46.55299843391207,-38.6393272601074,26.48286822246408,1438.3165,14.467304,1789333480,1.1129653,3112.0378,5.0072,0.005438374,,0.2536788
5070045241789879040,38.17928077519775,-27.621485219109623,32.95824290735544,1365.785,14.548202,799865340,1.1307701,3023.266,4.795,0.003023213,,0.20071365
5105133853288251264,49.67403341132661,-18.561237937055136,27.97401525127984,1459.16,8.027439,1532928449,0.8545591,5438.598,4.5135,0.5858824,0.9253752,0.86207753
5106209519257515904,49.96532843537942,-16.749694666030273,27.883197156189244,2010.9927,9.81759,200772023,0.93119687,4284.972,4.5662,0.15567045,0.6836439,0.7159938
5115917863333570176,55.46792285080153,-10.698997334326148,32.87050297457864,1318.0847,8.051729,679318762,0.8703202,5278.756,4.5319,0.42733368,0.90002555,0.78157246
5143341362661301632,33.942106109711126,-18.23869646522409,43.48141717601519,1648.399,8.106536,158812723,1.0941306,4740.9375,4.5479,0.25883058,0.7467206,0.7541291
5156187304901709952,47.5087431550781,-13.571395389255498,33.68819428146322,1479.0552,14.111292,189837176,1.1700481,3094.1455,5.0238,0.004736617,,0.23948313
5159421445339613696,44.91266232973801,-12.336585435317224,25.629703557203253,856.92334,14.46757,993833407,1.1554049,3111.6892,4.921,0.005739189,,0.26003316
5166951386298774144,47.42660361631229,-9.58010688681339,25.82456976551288,1369.6365,8.299968,1638463476,0.95123273,5378.007,4.5039,0.5401165,0.9079923,0.8463429
5167492139861054848,48.58041673231033,-8.459817170671888,25.117037289552613,833.17993,14.311139,90577627,1.1872741,3167.1702,4.9966,0.006452743,,0.2668031
5172403555223128576,42.02691761648036,-11.764131855554188,35.1210387389128,1819.4506,10.1343155,1281425738,1.1063027,3857.8276,4.5299,0.08350348,0.60834926,0.64696294
5180281796554292224,43.789639025472255,-7.99600054427639,27.545038239935533,1360.7874,8.147956,571331727,0.9518739,5402.983,4.4826,0.54779917,0.9225819,0.844718
5205309807941486336,150.27581259708188,-74.8366269757374,27.48687272415388,1684.8976,14.349805,432742645,1.0927204,3088.735,4.9737,0.005883512,,0.26784667
5207529206520351616,99.57200346107818,-81.07401126997462,25.99049940016876,1168.1442,14.951726,865356989,1.1862379,3125.6667,5.0887,0.003306205,,0.19626896
5237611398000522880,171.42657109534605,-63.97276989780927,35.89244037528839,432.43512,5.0421324,1363610440,1.038617,6266.107,4.0005,5.481014,1.4034619,1.9865139
5274724279107404544,120.62821794590565,-66.02152050399158,57.86591201093473,3469.3508,6.934041,330351520,0.9691088,5015.6987,4.5046,0.40258992,0.8132049,0.8402728
5313507318402118912,138.90196022374082,-50.979992467271664,31.274601776645763,2231.9502,13.030656,1546389445,1.1487465,3005.358,4.1371,0.013917673,,0.43593895
5322974006129952384,127.48293650830271,-50.38286740419395,38.30654538054248,2877.4294,12.2801285,1566488902,1.12071,3242.931,4.5746,0.015865125,,0.41757616
5329751125239019392,130.79417390943064,-46.99125024145183,64.27255281530275,4486.9697,13.125737,1306894093,1.2133439,3058.8489,5.0738,0.003287264,,0.2041328
5410240908300263552,142.4472757056114,-48.59939898663987,31.57792397692482,1710.2355,12.493584,1035090219,1.2236923,3004.6636,3.9349,0.022366324,,0.5521134
5419752061834555520,149.31557278241073,-40.188062424974106,26.681446173490496,2069.2866,10.300271,1566992627,0.9884081,4186.0757,4.6001,0.122592576,0.6565856,0.6656582
5459060117921483008,153.35107247993722,-33.031431827717,44.579190842530565,2231.7112,6.2337136,516012615,0.9770698,5841.6016,4.3621,1.2039489,1.0108997,1.0712618
5495979549420866304,93.07792985608292,-56.87053071006057,32.27439986407966,2567.8857,12.164431,140586216,1.1385269,3193.3198,4.1561,0.023177449,,0.4974701
5508256047719002240,103.57919653194202,-49.95175483146037,41.18378544642066,2873.2097,14.344889,798839244,1.0548711,3056.5945,5.1189,0.0025104631,,0.17866567
5518807064384744832,120.61165836232104,-46.33528346102391,27.482385122026063,1681.1483,7.3688035,1037908319,1.028353,5706.193,4.3086,1.1018351,0.9555012,1.0740323
5531393173986194048,117.65842803205804,-44.595602318404886,31.71871476523252,1342.6996,14.787593,341024149,1.1200784,3040.3162,5.081,0.002993483,,0.19717972
5539333125408012928,118.76008710063616,-36.47603285984442,27.705488475446423,1903.2592,12.003502,1610758692,1.1650714,3481.2727,4.7005,0.03278322,,0.49785775
5541659279700994944,123.81599162370264,-36.01363779358596,40.05160985921248,2658.7324,13.823809,1361930986,1.1605759,3103.5208,5.0437,0.0042371983,,0.22517319
5546549907425468800,122.75491494204546,-34.19420620595889,42.40145951761495,2570.4902,12.805282,853701840,1.285018,3184.2554,4.4764,0.0072440123,,0.2797663
5548164986925169024,123.392002763659,-31.734710854047783,36.78157369510674,2234.5527,6.577511,1392709054,0.96884066,5827.6587,4.3462,1.2813092,0.9974149,1.110427
5554191685019290368,91.19468037723394,-48.4588394627942,32.471191757736875,1902.062,7.4207797,914083548,1.1398036,5417.908,4.4104,0.7721241,0.88129306,0.9973253
5554890115423215616,96.01640693517616,-46.08727244031053,47.45496395789132,3613.1506,10.848792,539653305,1.0136719,3207.5583,3.9189,0.034368772,,0.6003088
5557368826949451648,101.13417704924106,-42.396637789886185,28.096824201015703,2017.5693,13.365555,391036571,1.3568681,3176.5242,4.7935,0.012615399,,0.37084058
5587451911768090880,117.34937296864,-35.806926840216924,33.27256567355658,2232.3271,10.866134,249445124,1.1202865,3596.4526,4.5262,0.059173197,0.5653125,0.6260103
5588141992752796800,113.0312367991138,-36.12487482399583,65.26738892078832,4405.2134,11.837175,845344722,1.0697657,3097.3628,4.4083,0.008448073,,0.3191746
5593584059914156800,118.06419139640802,-34.70437853685907,54.563099523190026,820.5449,4.940166,632785200,0.95217216,6421.102,4.1547,2.7104275,1.2397538,1.3303118
5597122765067896960,120.22490575815414,-29.561778455546342,43.45301905621789,2537.0425,12.1333,1244618286,1.1486403,3135.16,4.4018,0.014920502,,0.42673633
5601080805076431616,118.93521631218728,-27.701399436255212,36.4342966159646,1510.8501,14.6476145,1133749281,1.1401427,3022.3933,5.1026,0.0026148001,,0.18648686
5622421123168586496,135.45605615504792,-37.01821367259661,25.396359617875014,1422.4802,14.188834,125656432,1.1528947,3020.174,4.4373,0.007553753,,0.27467453
5637161966326102528,141.71691242271103,-27.172613892668476,27.51873794859832,716.14746,15.647588,1756745244,1.0287888,2966.0256,5.1314,0.0019630245,,0.16773757
5642693123990628480,132.54220377468857,-28.36773426076672,57.65828450406593,3021.6426,12.361913,1268051215,1.0631592,3055.8682,4.4929,0.0072183223,,0.30595374
5652765651231046528,134.8299932802589,-24.729754107934287,26.35916142465468,637.39844,15.709917,972441329,1.0149022,2975.9338,5.1365,0.001971832,,0.16702819
5738256184982263552,142.03172122105937,-12.536444464441663,25.652426041249285,1504.7699,14.08099,1351003742,1.0639974,3054.9941,4.4367,0.0071570524,,0.27456093
5740516329916472832,144.98383097438085,-9.966415765042573,32.44705475417797,1739.01,11.873515,1730779833,1.1276857,3284.5557,3.9829,0.025958307,,0.49754325
5746824674801810816,129.68829349261745,-13.256521320044769,31.6568804556522,2087.0796,9.277452,311398395,1.0304028,4462.219,4.5808,0.18274984,0.7043806,0.7152785
5787502623598946944,181.53392792729397,-79.62156338823773,26.95671049359092,650.1396,16.096985,554896820,0.95948297,2896.6304,5.1618,0.0014885274,,0.15319797
5833702727880302592,234.98451843715384,-59.90928765183151,32.75583006183149,788.7767,5.83574,1782778382,0.70297766,6214.279,4.0361,3.2253501,1.2451861,1.5493631
5848338185352679680,217.73140874463047,-67.48011625949928,28.14902255799413,785.03613,15.533532,674172664,1.0922679,2989.1045,5.1145,0.0019715752,,0.16550729
5870828184656430208,206.36355283494265,-58.64490684608933,25.10586966943936,2012.4287,9.504426,605240862,0.88794345,4652.4395,4.563,0.21964769,0.73234695,0.7213374
5877240055459777408,220.83208020517276,-62.79306186595327,30.45846887768124,990.2322,15.200922,23305091,1.0009379,3026.3098,5.1352,0.00215693,,0.1690015
5888394257280681856,228.0401754332299,-52.10671755760118,28.4981051159344,1228.579,6.5857663,1378276072,0.8725695,6214.4463,4.2227,2.109074,1.1625922,1.2527999
5891531404470141824,220.12098341098692,-57.03096208719124,38.99804407628826,1707.0493,7.2177124,1530569295,1.007995,5492.589,4.4546,0.6510473,0.9295159,0.89107877
5918704459929307008,266.1008728438257,-56.957158387455486,28.24700479038769,1668.9487,13.715269,858544062,1.1161572,3285.3022,4.9927,0.007927961,,0.2748554
5930203152579592448,249.22833958348176,-55.24269166354744,34.9025364078793,1107.0747,14.616267,1469870775,1.0964314,3031.155,5.0818,0.00293886,,0.19656712
5946986063671469824,263.8059466621306,-48.67780401885913,103.202705055613,2235.7031,11.613846,1002065635,1.2927895,3004.7278,4.6044,0.004861676,,0.25720057
5950548824923695616,259.881903667249,-48.45206213820492,32.57921214863785,1377.9297,12.870778,84205681,1.0911987,3078.6016,4.2643,0.013827281,,0.41395974
5956927504252899968,267.875441290609,-42.10819700783789,27.113913499084703,1679.0092,10.20186,852661072,0.7468729,4239.6577,4.613,0.12635587,0.6656767,0.6584983
6052153251338962688,245.83974224901732,-21.779481539339,47.29369208745141,1767.1697,14.075639,335547328,1.1753588,2987.1575,5.0723,0.002873122,,0.20012902
6070470359146935552,206.1228937681272,-49.90705810293488,29.366107857129897,1544.8058,13.656978,442141262,1.191655,3227.2346,4.9679,0.008567183,,0.2960773
6088101440414573184,198.45512545981293,-45.18106569564738,39.99436876511247,1548.5853,14.172836,1717174422,1.3131818,3097.4648,5.0959,0.0029528143,,0.18867223
6091907056321709312,217.4215081507254,-48.13875806199908,49.30380697788381,1616.0764,14.493941,510772107,1.2138089,2967.8645,5.1644,0.0017028272,,0.15608513
6100277947576330496,223.07335324839852,-43.81901616236953,30.13966463328433,1469.79,8.442369,999554039,1.0046554,4901.872,4.5008,0.37753138,,0.8519294
6108824279660593664,208.3183268983691,-43.10858722637565,29.405664814300778,1426.2192,13.696322,428715400,1.1707222,3079.0122,4.5555,0.008294015,,0.33053163
6120868158226227840,211.09940522845608,-36.51234078778897,28.332316570415667,1067.0779,13.868292,1171191014,1.2354167,3001.287,4.3837,0.008069303,,0.33248332
6130880409892210432,180.2084870901608,-48.3511971891637,30.399917823844145,2062.8635,13.132505,232496950,1.2385262,3108.2969,4.3343,0.012953937,,0.33193254
6160778334370608384,190.5635684203773,-30.87627742857279,29.51746738085935,1399.2317,13.716259,163532124,1.3258985,3007.5713,4.3631,0.008419129,,0.33791056
6171492113110925312,206.92897157434948,-32.431131168201624,68.58196057048296,2432.7188,8.416762,73215518,1.0949101,3826.127,4.393,0.10759579,0.64840597,0.7464952
6182398370808620032,198.22519935586627,-30.711079711899345,35.91601819032161,1313.9246,7.802767,1054347146,1.0016443,5020.7153,4.4845,0.46457604,,0.9008049
6222851641274244864,218.10521578119943,-28.47138263802636,31.61703529872156,931.91864,14.96938,392249367,1.2302616,3008.63,5.0912,0.0026694282,,0.19016969
6258718844444222336,231.51683860539995,-16.53910708291448,30.94328046876432,1016.28796,14.661584,865299743,1.2571374,3101.6677,5.0935,0.0031456244,,0.19421233
6261279881906056704,235.7645437602592,-17.333926423413896,25.84509480334769,1043.9097,14.273815,37158768,1.2035522,3256.561,5.0493,0.005314768,,0.22904736
6303961686341504512,212.9412301499595,-12.612565822058915,43.38575277857925,1681.2587,7.694142,979958632,1.0291097,5167.3945,4.6021,0.35130617,0.8395466,0.7727972
6321929733564266752,229.22043974263516,-8.286563099314343,25.73333093949518,950.3642,7.9062567,1362931605,0.9823209,5556.5576,4.4085,0.7698317,0.92571646,0.94664824
6407416556465673728,339.2633108124317,-59.55893537685453,31.696915776060088,2007.9182,8.003015,1052132561,0.97352374,5292.7627,4.4885,0.4886448,0.8836667,0.83134454
6434153380720177664,291.28729280466496,-66.46775114811312,37.05114703189394,1752.5928,8.102739,216272398,1.163496,4818.955,4.5265,0.34661275,,0.8445601
6465635353559080448,324.6711790348725,-51.65709356735207,33.99449457340956,1116.5837,14.83871,1065574356,1.1462408,3010.0127,5.0948,0.00259697,,0.18767428
6487693790194944128,358.6747226512832,-61.58699736797349,53.46515672349955,2811.672,11.936218,574344057,1.3582833,3201.7246,4.3483,0.009924906,,0.3237843
6493004500076966144,348.79231006138576,-56.728840391332994,32.683214050132406,1855.4008,7.772385,1382161880,1.0114716,5537.063,4.5043,0.54925513,0.94374895,0.8265454
6517818862607735808,338.3196388141116,-46.99406754818113,29.764960427720112,803.6322,15.16631,1261470213,1.143666,2998.733,5.0962,0.0025491551,,0.18703432
6533696394627845120,356.0339844706493,-42.47479430312275,27.964675475321755,1697.6376,13.623393,1418643311,1.180806,3253.9233,4.9715,0.008825053,,0.29563746
6548563853419333888,348.50349766055587,-40.28311571897788,28.59694711021669,1050.7909,14.601565,1313589166,1.0771334,3081.9006,5.034,0.0042224955,,0.22791703
5290482995153619712,123.6878974590607,-60.1233276201858,26.029060138692028,858.35406,15.145535,1124805745,1.0962703,2902.6985,4.9706,0.0044568437,,0.26404327
5301336995988298880,133.26543920450146,-61.39891614817953,31.722916912405918,1325.4635,15.040143,310511440,1.1256574,3018.8032,5.1132,0.002395394,,0.17893289
5314457640039992320,128.00278907471693,-58.655944334367,33.721790515414995,2510.5933,13.336538,905990505,1.2279252,3008.605,4.326,0.009135489,,0.35181323
5354913895517945856,154.6560483556092,-56.109878865825344,27.94693352653671,623.41437,5.694129,803680472,0.9811165,6240.8843,3.8838,5.0563893,1.377801,1.9235065
5393746584610472448,164.69236973278663,-38.90319317604002,39.59394928577413,1988.6053,14.068854,813797167,1.1651952,3093.1826,5.0762,0.003421557,,0.20369445
5396978667759696000,167.6156531439757,-37.53105714841606,26.98712630072148,715.1914,11.222071,1741687556,1.2857323,3246.693,4.0681,0.10223256,,1.0092089
5409223585178017152,144.20553417462855,-49.35483376770194,30.631907201506795,329.7954,4.2990227,961063578,0.90041703,7948.9814,4.0097,15.694719,1.8520277,2.0904796
5410061172514547584,143.03605342132275,-48.641587989685554,27.280872088381397,1576.9386,14.555521,1398959021,1.0526791,3152.988,5.0554,0.0042537735,,0.21857478
5451896799663667200,165.16952763207087,-31.838915012794693,32.39683034384935,1196.3162,5.9381294,879845986,0.9257042,6107.358,4.0954,2.9146802,1.2115757,1.5248642
5465407461108449408,151.1424673333433,-29.07071407313134,26.32310371413296,1777.7833,10.314717,1061143985,0.9827072,4204.681,4.6043,0.12284571,0.6567874,0.660521
5466468833426746880,150.89897853204474,-27.295622877826283,38.02136587527532,2196.4,13.452987,954705606,1.2356387,3005.1782,4.4524,0.006443198,,0.2961897
5467955991622144512,158.6016291751098,-28.321933778789653,38.77059628373416,1650.8165,11.292808,705880095,1.1846538,3213.618,4.0497,0.035436135,,0.6072721
5471516004114550784,161.46467275513655,-23.15077023592966,61.18753381058263,2823.8113,13.362634,269752554,1.0756046,2986.659,5.0224,0.0033510842,,0.21600123
5478730243502292736,100.39993318358044,-62.56329650603588,40.75699606113889,1440.2396,14.782591,849051285,1.2360126,2946.6943,5.1156,0.0020930078,,0.17550232
5511171437162508544,112.66272857354971,-44.398027073342845,45.42353007420695,4252.045,9.552153,1135342357,0.98868984,3896.767,4.5632,0.08526711,0.6137556,0.6405821
5519117229744210944,119.2234839106459,-45.63440964675406,51.647771752125216,3146.3228,11.314819,1140710044,1.0113813,3447.257,4.878,0.01788709,,0.374858
5523723324463495168,132.09690147236094,-44.20800161749059,27.471616866982146,1980.0474,12.254366,1205066773,1.1300099,3275.5522,4.234,0.0351041,,0.49177346
5524958282181043072,131.4407952513359,-42.16063501746366,38.95376848413473,2280.8987,12.458693,1479302060,1.1900092,3065.427,4.2155,0.0141549725,,0.42238864
5524982093479504384,131.91816769599885,-41.737806425866864,34.45449069799191,2089.855,6.2208323,426179347,0.9223266,5983.471,4.2529,2.0020342,1.102489,1.3160473
5537793190656508288,119.6933441020222,-39.53095691303346,35.57852012211186,2525.8926,13.949706,1405181519,1.1345687,3013.4617,4.6044,0.0045975037,,0.24884541
5554341012442234496,93.15442814259382,-47.49110817056816,38.0925889741976,2575.8384,11.31556,127757115,1.037036,3551.5789,4.7623,0.03337652,,0.5515481
5558062000312012160,106.34308509212548,-45.70571951206402,27.127759617657297,891.4308,15.555499,293591987,1.0791972,2957.5754,5.1009,0.002301886,,0.18280675
5683119044103789440,140.69502164812556,-15.791134557336749,51.66435647956983,1874.3529,14.292299,1336030012,1.1614468,2966.304,5.1401,0.0019246798,,0.1661062
5685683036500242176,146.3752971409278,-15.261856931131677,28.41191038015492,635.0641,15.654196,681825472,0.9200811,2965.454,5.1509,0.0017874982,,0.16013823
5690962616458884480,147.18593686649172,-12.512139993960211,32.43226487500922,1479.5286,14.211981,880603265,1.0859503,3105.2114,5.0331,0.0045368336,,0.23270904
5691782130578684544,143.71140366156337,-12.130321804504163,36.11583685790714,1368.8022,6.402245,211372028,1.0836571,5836.8735,4.3023,1.5442731,1.0217305,1.2152423
5704445579657833856,133.29565154217178,-20.28870026965117,42.187301930120704,2177.3625,12.04244,1116376001,1.227229,3133.2568,4.2379,0.01632594,,0.43360156
5708850055736470912,129.59205879141322,-17.335571590983847,31.075890419665168,655.6389,15.817775,409319162,1.0318966,2904.1682,5.1614,0.001391674,,0.1471854
5731924475475194624,139.33800193082126,-13.68737401366902,26.800713081013384,1034.3158,11.354505,121808067,1.2257426,3513.8293,4.0095,0.053220008,,0.6222234
5736025550767699968,136.1678662750573,-12.323079533434694,54.75395972354961,2404.9905,13.940733,1266888148,1.0125389,3016.3447,5.1327,0.0021776056,,0.17087567
5764963288062719744,189.6041857488511,-88.70427023120332,29.99010028077844,1551.2877,14.413366,226114719,1.2305785,3063.5881,5.0138,0.004800574,,0.2459229
5784477347416564608,201.0656995934243,-80.02038064499257,28.86630545328134,2121.5332,12.069374,292462606,1.1396542,3207.0513,4.1361,0.035549946,,0.5206204
5789459823019926656,203.2993147531125,-77.57006729221371,28.921138822548688,1092.4993,6.4013333,1610716627,1.0283835,6263.5034,4.0958,2.5279152,1.1928126,1.3502123
5795075024604782720,229.84563206987468,-72.92201997612776,26.61411113007096,1774.4468,13.934609,902159213,1.0463148,3207.539,4.9675,0.008307867,,0.29516965
5843101456298985984,191.37259980599032,-70.66754293928084,45.48903882018968,2452.7998,14.280523,150307521,1.0563468,3023.3674,5.1245,0.0023005002,,0.17480992
5848156426657892480,219.43862180151385,-67.93325837056041,36.01908647368874,1525.6843,5.9151883,1516287215,0.93141526,6109.058,4.0804,2.4906461,1.1708264,1.408806
5853363919945745920,215.40550042266003,-63.42100740565428,26.50343113346297,1904.3696,9.787465,284149604,0.91918516,4550.3975,4.6493,0.18472865,0.72744626,0.6911551
5856250378426143616,183.46342642009395,-69.05995008810629,31.243954334608954,1837.1111,8.382037,1045360241,0.9867226,4956.8926,4.5152,0.36783487,,0.8223351
5902781985395901056,230.5335223935068,-47.92838428955642,28.551195549892856,349.14572,4.856768,1268851729,0.77605724,6211.0254,3.7477,10.049232,1.6123232,2.7377741
5910330304495825280,261.74865581191705,-62.66395935691486,37.11724953903207,1772.9003,14.09154,1080901215,1.2302567,3107.2373,5.0478,0.0037330575,,0.2106317
5924057019994083712,257.6843753749497,-53.00786375134124,45.77708184001937,884.225,11.143153,1472551750,1.0530884,3229.8438,3.954,0.030636951,,0.5281588
5925209514333720832,262.56573118520566,-51.6404321272004,62.57756152037352,2785.2146,11.961119,1131290451,0.90174145,3000.1257,4.3497,0.00987662,,0.36781394
5975663354131618304,259.75125274377365,-34.997795092684065,138.0662741149332,4873.203,9.386162,401452983,0.95609975,3313.4404,4.2748,0.013898835,,0.3577749
6033155202239036288,254.49698029245636,-28.286115747997883,33.287610298686864,1426.8767,12.351769,1662636608,0.9346725,3144.5972,4.3499,0.023730438,,0.46508825
6059584403780778240,187.71551492840305,-57.60448826670439,32.97640733198124,1824.0773,12.063248,975403516,1.0732023,3158.9983,4.1377,0.029875536,,0.48245448
6106341960358972544,219.14331892702404,-38.24413796832688,27.712916642937504,1094.2805,12.347243,240950930,1.3200186,3140.0173,4.0634,0.028619293,,0.5716844
6143175943486753152,182.48992008073927,-46.19264116008711,50.58656062321964,1968.5159,11.997296,440243755,1.2725714,3056.8713,4.2277,0.012941249,,0.40550157
6166971574132849792,197.6651891470389,-35.05622575994229,35.73548236249145,1789.1803,8.428951,1231451320,1.0211649,4726.701,4.5321,0.28526577,,0.79645747
6218053750492738816,224.14673202326,-29.54874991253594,39.843426638388856,1478.0356,11.4816675,508451423,1.1354467,3232.1335,4.1474,0.027501006,,0.52886105
6220438247611481216,217.4539820729764,-29.537752446666385,30.537845331907786,1414.8584,11.282986,1045340931,0.9934001,3397.9734,4.1128,0.048694067,,0.63636833
6248934084311327616,243.0104088915055,-18.232767116455385,29.41106893551847,1118.0907,7.268757,1516301027,1.0033641,5802.5254,4.3371,1.0577865,1.0087148,1.0176847
6301872820407251328,210.5810331040801,-14.187216213029735,25.265056868920315,506.92444,15.9523735,1403961824,1.0352911,2952.9614,5.1451,0.0017696307,,0.1606803
6322070093095493504,229.8563013332923,-7.722707024157902,158.71827296463243,5272.763,9.421787,1320391257,1.3033525,3110.4065,4.2666,0.013071743,,0.3936949
6333452100027065728,224.09612631580836,-6.96261303276261,27.40413500370192,1370.4523,13.820391,1362414902,1.2005098,3151.7869,4.4774,0.0070721544,,0.28229207
6339195811331790336,223.89948876214,-3.5397817999411703,37.25316864423933,1551.7325,14.205263,937867042,1.1320021,3053.7686,4.9222,0.003538112,,0.2113452
